Tract,Median Value,Difference,Franken,Ofm,Reference Line
53077000301,0,-1.067358657,1.067358657,0,1.067358657
53031950702,0.974471636,-0.028282808,1.107897410,1.079614602,1.107897410
53063004500,2.416899079,1.600066475,1.129273425,2.729339900,1.129273425
53077940001,0.079380939,-1.053425085,1.144257303,0.090832219,1.144257303
53001950100,0,-1.158900836,1.158900836,0,1.158900836
53021020801,0,-1.167819094,1.167819094,0,1.167819094
53033032102,10.153488787,10.709130977,1.169950740,11.879081716,1.169950740
53033022402,1.351439183,0.411311400,1.170362953,1.581674353,1.170362953
53041971900,0,-1.170514166,1.170514166,0,1.170514166
53063013001,1.020612207,0.024517283,1.189454559,1.213971842,1.189454559
53073940001,0.918921756,-0.101942185,1.257330945,1.155388760,1.257330945
53067012002,3.853405071,3.610270198,1.265249801,4.875519998,1.265249801
53061050600,1.011089717,0.014046009,1.266579567,1.280625576,1.266579567
53053070206,5.910938778,6.220466758,1.266655326,7.487122084,1.266655326
53035091002,0,-1.327793085,1.327793085,0,1.327793085
53073001102,3.291467923,3.208102213,1.400020564,4.608122777,1.400020564
53033032224,2.439108776,2.030249438,1.410768576,3.441018014,1.410768576
53033007503,2.512756780,2.148090872,1.419984296,3.568075169,1.419984296
53033004401,8.491510336,10.854607663,1.448921136,12.303528799,1.448921136
53035090700,6.168830761,7.689297747,1.487628073,9.176925820,1.487628073
53033022902,14.199551472,19.684609472,1.491308967,21.175918439,1.491308967
53041971800,3.126736545,3.215981498,1.512167319,4.728148817,1.512167319
53063010203,7.246366469,10.211098118,1.634726071,11.845824190,1.634726071
53017950200,0.440697763,-0.916380037,1.638434421,0.722054384,1.638434421
53017950101,0,-1.640061466,1.640061466,0,1.640061466
53033004600,4.178132410,5.238372052,1.648254816,6.886626869,1.648254816
53063004200,0,-1.653843211,1.653843211,0,1.653843211
53033003900,0,-1.658294964,1.658294964,0,1.658294964
53015000702,2.481787902,2.513474013,1.696244118,4.209718131,1.696244118
53067012100,2.652153089,2.837278514,1.717321798,4.554600312,1.717321798
53009002002,1.857154005,1.481748722,1.728684359,3.210433081,1.728684359
53033006703,3.877134285,4.974895357,1.729114759,6.704010116,1.729114759
53033004901,4.815762168,6.601036498,1.729939186,8.330975684,1.729939186
53033002900,5.716119329,8.582810380,1.819888298,10.402698678,1.819888298
53033032401,0.889444840,-0.203265832,1.838591990,1.635326157,1.838591990
53033021802,5.819775676,8.965209367,1.860088512,10.825297879,1.860088512
53011040811,0.882593220,-0.218565074,1.861605214,1.643040140,1.861605214
53063010404,5.153804789,7.837477723,1.886818982,9.724296705,1.886818982
53001950500,0,-1.909498208,1.909498208,0,1.909498208
53069950100,0,-2,2,0,2
53055960102,0,-2,2,0,2
53025010700,0,-2,2,0,2
53057940802,0,-2.000000000,2.000000000,0,2.000000000
53057951101,0,-2.000000000,2.000000000,0,2.000000000
53077001901,0,-2.042082021,2.042082021,0,2.042082021
53045960100,0.361725330,-1.308152917,2.049514069,0.741361152,2.049514069
