Tract,Median Value,Difference,Franken,Ofm,Reference Line
53063003800,0.848501423,-286.938304728,1894.000000000,1607.061695272,1894.000000000
53057952404,0.948088621,-98.579707832,1899.000000000,1800.420292168,1899.000000000
53057951101,0.931165457,-130.785632034,1900.000000000,1769.214367966,1900.000000000
53053061601,0.960299669,-75.787931871,1909.000000000,1833.212068129,1909.000000000
53047970302,0.945358816,-104.419302437,1911.000000000,1806.580697563,1911.000000000
53021020402,0.993380844,-12.722018580,1922.000000000,1909.277981420,1922.000000000
53011042400,1.108799435,209.330112838,1924.000000000,2133.330112838,1924.000000000
53031950202,0.863275480,-264.698671125,1936.000000000,1671.301328875,1936.000000000
53073000600,1.133077416,258.037110057,1939.000000000,2197.037110057,1939.000000000
53033032703,0.910808010,-173.121653150,1941.000000000,1767.878346850,1941.000000000
53053071706,1.028237190,54.864859420,1943.000000000,1997.864859420,1943.000000000
53011042601,1.019690359,38.711245951,1966.000000000,2004.711245951,1966.000000000
53009002301,0.970270400,-58.686230693,1974,1915.313769307,1974
53073010406,0.973589271,-52.214011405,1977.000000000,1924.785988595,1977.000000000
53061052105,1.007396788,14.623449356,1977.000000000,1991.623449356,1977.000000000
53021020201,1.059246751,118.375008630,1998.000000000,2116.375008630,1998.000000000
53053061900,0.933205675,-134.056209510,2007.000000000,1872.943790490,2007.000000000
53041970900,0.916156279,-168.358191547,2008.000000000,1839.641808453,2008.000000000
53033001000,0.992587714,-14.913520003,2012,1997.086479997,2012
53059950300,1.001723879,3.473617033,2015.000000000,2018.473617033,2015.000000000
53027000202,0.824440201,-354.279673829,2018.000000000,1663.720326171,2018.000000000
53045960402,0.873891212,-254.991968741,2022.000000000,1767.008031259,2022.000000000
53077002101,0.903969145,-194.174389264,2022.000000000,1827.825610736,2022.000000000
53011040301,0.905810259,-190.734225255,2025.000000000,1834.265774745,2025.000000000
53073940001,0.934798375,-132.033291000,2025,1892.966709000,2025
53037975104,1.061336618,124.329324298,2027.000000000,2151.329324298,2027.000000000
53077000302,0.946316853,-108.815739404,2027,1918.184260596,2027
53057950801,1.036794655,75.465837946,2051.000000000,2126.465837946,2051.000000000
53061041500,0.820553188,-368.763197987,2055.000000000,1686.236802013,2055.000000000
53061052210,0.994582677,-11.159684380,2060.000000000,2048.840315620,2060.000000000
53033000900,1.014821613,30.769668699,2076.000000000,2106.769668699,2076.000000000
53051970100,0.905166241,-197.159384375,2079.000000000,1881.840615625,2079.000000000
53061052701,1.028683380,59.661429674,2080.000000000,2139.661429674,2080.000000000
53063010901,0.857205639,-297.155064750,2081.000000000,1783.844935250,2081.000000000
53015002004,0.926069585,-154.810289008,2094.000000000,1939.189710992,2094.000000000
53011041900,0.920931255,-165.886226584,2098.000000000,1932.113773416,2098.000000000
53009001701,0.887711980,-237.264586909,2113.000000000,1875.735413091,2113.000000000
53031950702,0.748220223,-533.017788412,2117.000000000,1583.982211588,2117.000000000
53075001000,0.876514602,-262.282984829,2124.000000000,1861.717015171,2124.000000000
53015001800,0.852961362,-315.250839639,2144,1828.749160361,2144
53027001400,0.862699462,-294.372354192,2144.000000000,1849.627645808,2144.000000000
53053060906,0.889589126,-237.714611603,2153.000000000,1915.285388397,2153.000000000
53057951300,0.914287793,-184.709806639,2155.000000000,1970.290193361,2155.000000000
53029970700,0.930751403,-149.784714275,2163.000000000,2013.215285725,2163.000000000
53011040409,0.943746840,-122.631888100,2180.000000000,2057.368111900,2180.000000000
53005010701,0.984019168,-34.902138082,2184.000000000,2149.097861918,2184.000000000
53063003900,0.904756536,-208.392699124,2188.000000000,1979.607300876,2188.000000000
53063004100,0.911187533,-195.209803500,2198.000000000,2002.790196500,2198.000000000
53077940008,0.995005535,-11.022784338,2207.000000000,2195.977215662,2207.000000000
53049950702,0.841070673,-352.028459004,2215.000000000,1862.971540996,2215.000000000
53009001500,0.939635789,-133.887820528,2218.000000000,2084.112179472,2218.000000000
53041970600,0.838425589,-358.695191574,2220.000000000,1861.304808426,2220.000000000
53011041207,0.972931139,-60.147008058,2222.000000000,2161.852991942,2222.000000000
53053070401,0.929500973,-157.424326325,2233.000000000,2075.575673675,2233.000000000
53047970303,0.802379615,-441.483939894,2234.000000000,1792.516060106,2234.000000000
53011040411,0.880429171,-267.599514678,2238.000000000,1970.400485322,2238.000000000
53053060200,1.048952149,109.995478201,2247.000000000,2356.995478201,2247.000000000
53063012702,0.924421311,-170.581099961,2257.000000000,2086.418900039,2257.000000000
53003960400,0.959186052,-92.729289270,2272.000000000,2179.270710730,2272.000000000
53059950400,0.951952577,-109.500076399,2279,2169.499923601,2279
53023970300,0.781894174,-498.589918271,2286.000000000,1787.410081729,2286.000000000
53049950301,0.840931868,-364.902294654,2294.000000000,1929.097705346,2294.000000000
53045960301,0.949729212,-115.723355093,2302.000000000,2186.276644907,2302.000000000
53073010103,0.846266498,-354.201988488,2304.000000000,1949.798011512,2304.000000000
53041970500,0.875161999,-287.626754046,2304.000000000,2016.373245954,2304.000000000
53063010800,0.953572528,-107.154605509,2308.000000000,2200.845394491,2308.000000000
53063011204,0.884040208,-268.099038650,2312.000000000,2043.900961350,2312.000000000
53045961101,0.959032620,-94.798517620,2314.000000000,2219.201482380,2314.000000000
53011041113,1.007152499,16.608103423,2322.000000000,2338.608103423,2322.000000000
53063013502,0.972397227,-65.004529882,2355.000000000,2289.995470118,2355.000000000
53067011627,0.961187467,-91.519951835,2358.000000000,2266.480048165,2358.000000000
53067010801,0.912878620,-206.303427054,2368,2161.696572946,2368
53061051912,1.029325779,69.590073877,2373.000000000,2442.590073877,2373.000000000
53063001200,0.795812803,-484.740406600,2374.000000000,1889.259593400,2374.000000000
53035080800,0.920319940,-189.957263198,2384.000000000,2194.042736802,2384.000000000
53009001000,0.983663475,-39.011622481,2388.000000000,2348.988377519,2388.000000000
53071920400,0.362500570,-1524.898636556,2392.000000000,867.101363444,2392.000000000
53065950700,0.932246775,-162.472234616,2398.000000000,2235.527765384,2398.000000000
53065950600,0.926898061,-175.663960489,2403,2227.336039511,2403
53067012710,0.980907697,-45.955172180,2407,2361.044827820,2407
53029971302,1.030272735,73.078382165,2414.000000000,2487.078382165,2414.000000000
53037975600,1.017321267,41.882823192,2418.000000000,2459.882823192,2418.000000000
53029971301,1.012800221,31.014936191,2423.000000000,2454.014936191,2423.000000000
53073010101,0.903005998,-236.083401523,2434,2197.916598477,2434
53077000402,0.919304526,-196.816261373,2439.000000000,2242.183738627,2439.000000000
53073010410,0.917143631,-202.169541517,2440.000000000,2237.830458483,2440.000000000
53011040507,0.923612957,-186.613545600,2443.000000000,2256.386454400,2443.000000000
53063004002,0.844526565,-380.754442019,2449.000000000,2068.245557981,2449.000000000
53017950200,0.800312586,-489.633538305,2452,1962.366461695,2452
53011040512,0.965354099,-85.159624593,2458.000000000,2372.840375407,2458.000000000
53033007503,1.169500162,416.970397617,2460.000000000,2876.970397617,2460.000000000
53033003800,0.980533966,-48.061637737,2469.000000000,2420.938362263,2469.000000000
53063012200,0.874068051,-311.555641383,2474.000000000,2162.444358617,2474.000000000
53033026600,0.954196698,-113.775402788,2484.000000000,2370.224597212,2484.000000000
53057940201,0.960165008,-99.109460527,2488.000000000,2388.890539473,2488.000000000
53063011701,0.912767578,-217.208729652,2490.000000000,2272.791270348,2490.000000000
53055960302,0.914192873,-213.831359313,2492.000000000,2278.168640687,2492.000000000
53009002302,0.949782203,-125.343621266,2496.000000000,2370.656378734,2496.000000000
53033025008,0.984908132,-37.714577992,2499.000000000,2461.285422008,2499.000000000
53077001601,0.926429332,-184.368094937,2506.000000000,2321.631905063,2506.000000000
53063002100,0.850229420,-375.474844276,2507.000000000,2131.525155724,2507.000000000
53047970500,0.806833342,-485.041477430,2511,2025.958522570,2511
53051970500,0.908220144,-230.550997280,2512,2281.449002720,2512
53077001502,0.856363377,-360.958834074,2513,2152.041165926,2513
53033031301,1.004894461,12.324253131,2518.000000000,2530.324253131,2518.000000000
53053072409,1.071453468,180.062740035,2520.000000000,2700.062740035,2520.000000000
53019970100,0.918340888,-206.515893026,2529.000000000,2322.484106974,2529.000000000
53021020101,1.005625109,14.242774727,2532.000000000,2546.242774727,2532.000000000
53065950500,0.870165364,-329.260637662,2536.000000000,2206.739362338,2536.000000000
53045960201,0.868484833,-333.653979270,2537.000000000,2203.346020730,2537.000000000
53065941000,0.697635986,-768.306960247,2541,1772.693039753,2541
53033007403,1.092929883,236.506551895,2545.000000000,2781.506551895,2545.000000000
53063002502,0.901388186,-250.967067690,2545.000000000,2294.032932310,2545.000000000
53053071100,0.998096795,-4.855075315,2551.000000000,2546.144924685,2551.000000000
53061040500,0.907945511,-235.291274500,2556.000000000,2320.708725500,2556.000000000
53075000202,0.960591740,-101.003371040,2563.000000000,2461.996628960,2563.000000000
53073000808,1.028382035,72.885066862,2568.000000000,2640.885066862,2568.000000000
53011040511,0.963025951,-95.171202853,2574.000000000,2478.828797147,2574.000000000
53063003200,0.918977687,-208.551434615,2574.000000000,2365.448565385,2574.000000000
53011041326,0.983421664,-42.722372172,2577.000000000,2534.277627828,2577.000000000
53001950100,0.749085902,-647.107458667,2579.000000000,1931.892541333,2579.000000000
53057940301,0.902759651,-250.782859440,2579.000000000,2328.217140560,2579.000000000
53025011401,0.752517473,-638.752401815,2581.000000000,1942.247598185,2581.000000000
53007960302,0.978868960,-54.644870283,2586.000000000,2531.355129717,2586.000000000
53033007406,1.081998467,212.294030369,2589.000000000,2801.294030369,2589.000000000
53059950500,0.987106159,-33.395048283,2590,2556.604951717,2590
53005011701,0.864938842,-349.943460429,2591.000000000,2241.056539571,2591.000000000
53001950302,0.916045744,-218.197112243,2599.000000000,2380.802887757,2599.000000000
53021020404,1.058366919,152.629494130,2615.000000000,2767.629494131,2615.000000000
53077000100,1.175316871,460.732736384,2628.000000000,3088.732736384,2628.000000000
53057940500,0.920949568,-208.139788282,2633.000000000,2424.860211718,2633.000000000
53063003000,0.866338376,-352.332041378,2636.000000000,2283.667958622,2636.000000000
53065950300,0.857835214,-375.172869831,2639.000000000,2263.827130169,2639.000000000
53063010102,0.961314301,-102.130245896,2640.000000000,2537.869754104,2640.000000000
