Tract,Median Value,Difference,Franken,Ofm,Reference Line
53009001000,0.418174989,-72.146301319,124,51.853698681,124
53037975104,0.302254679,-86.520419757,124.000000000,37.479580243,124.000000000
53055960302,0.403696931,-74.537883596,125,50.462116404,125
53051970300,0.320890487,-85.567798660,126,40.432201340,126
53033023902,0.826774987,-21.826351655,126,104.173648345,126
53033024905,0.778177237,-28.615136390,129,100.384863610,129
53063010404,0.205751265,-104.046584303,131.000000000,26.953415697,131.000000000
53065950700,0.242765775,-99.197683513,131,31.802316487,131
53033025008,0.677113236,-42.298166080,131.000000000,88.701833920,131.000000000
53063011204,0.602687331,-52.842584990,133.000000000,80.157415010,133.000000000
53033001500,0.729330015,-35.999107981,133,97.000892019,133
53061050501,0.750016296,-33.247832581,133.000000000,99.752167419,133.000000000
53063001200,0.179562349,-109.938645223,134.000000000,24.061354777,134.000000000
53073001202,0.586086950,-55.878261697,135.000000000,79.121738303,135.000000000
53073940001,0.961611577,-5.182437067,135.000000000,129.817562933,135.000000000
53033000500,0.334156242,-89.888907280,135,45.111092720,135
53003960400,0.603773846,-53.490530802,135,81.509469198,135
53033001000,0.936723488,-8.542329087,135.000000000,126.457670913,135.000000000
53061053700,0.381413603,-83.509163536,135.000000000,51.490836464,135.000000000
53063004300,0.362050899,-86.761077776,136.000000000,49.238922224,136.000000000
53049950501,0.618026948,-51.948335085,136,84.051664915,136
53049950702,1.363421206,49.425284050,136,185.425284050,136
53033032322,0.653517519,-47.121617478,136.000000000,88.878382522,136.000000000
53061050502,0.557222316,-60.217765011,136.000000000,75.782234989,136.000000000
53011042500,0.503376648,-68.037399289,137.000000000,68.962600711,137.000000000
53011040411,1.382453929,52.396188229,137.000000000,189.396188229,137.000000000
53015001602,0.471994864,-72.336703646,137.000000000,64.663296354,137.000000000
53053072507,0.883519586,-15.957816775,137.000000000,121.042183225,137.000000000
53073000904,0.784084248,-29.796373815,138.000000000,108.203626185,138.000000000
53063000202,0.305670213,-96.511840351,139.000000000,42.488159649,139.000000000
53011040511,0.843313968,-21.779358404,139.000000000,117.220641596,139.000000000
53031950301,0.359220776,-89.068312090,139,49.931687910,139
53009001800,0.299753663,-97.334240788,139.000000000,41.665759212,139.000000000
53053072409,0.849215976,-20.958979322,139.000000000,118.041020678,139.000000000
53007961301,0.581918396,-58.531424601,140.000000000,81.468575399,140.000000000
53033023404,1.049220808,6.890913077,140,146.890913077,140
53033003900,0.580299930,-58.758009789,140.000000000,81.241990211,140.000000000
53053072506,1.097820702,13.694898266,140.000000000,153.694898266,140.000000000
53063010201,0.330405419,-94.412835945,141.000000000,46.587164055,141.000000000
53041971900,0.469594052,-74.787238656,141.000000000,66.212761344,141.000000000
53029971500,0.415287958,-82.444397944,141,58.555602056,141
53033022300,0.802534442,-27.842643725,141,113.157356275,141
53063010800,0.781438968,-31.035666560,142.000000000,110.964333440,142.000000000
53033010900,1.163377909,23.199663010,142,165.199663010,142
53033003800,0.671826516,-46.600634669,142.000000000,95.399365331,142.000000000
53009001600,0.696773610,-43.361373707,143.000000000,99.638626293,143.000000000
53061053605,0.793889040,-29.679978269,144.000000000,114.320021731,144.000000000
53063012802,0.497855774,-72.810912750,145.000000000,72.189087249,145.000000000
53049950600,0.485639949,-74.582207337,145,70.417792663,145
53009000900,0.587118055,-59.867882052,145.000000000,85.132117948,145.000000000
53033024602,0.473697997,-76.313790448,145.000000000,68.686209552,145.000000000
53063010508,0.394151944,-88.453816248,146.000000000,57.546183752,146.000000000
53011040301,0.402943894,-87.170191470,146.000000000,58.829808530,146.000000000
53001950100,0.343070122,-95.911762234,146,50.088237766,146
53075000900,0.256283320,-108.582635306,146,37.417364694,146
53009001702,0.439033887,-81.901052519,146.000000000,64.098947481,146.000000000
53037975201,0.576142413,-62.307065220,147.000000000,84.692934780,147.000000000
53003960500,0.576868197,-62.623506852,148,85.376493148,148
53033020100,0.376780456,-92.236492478,148.000000000,55.763507522,148.000000000
53063010203,0.694729509,-45.485303231,149.000000000,103.514696769,149.000000000
53009940000,0.876976978,-18.330430223,149,130.669569777,149
53033032327,0.503906852,-73.917879072,149.000000000,75.082120928,149.000000000
53033024100,0.414196955,-87.284653654,149.000000000,61.715346346,149.000000000
53011042601,0.414653243,-87.802013526,150.000000000,62.197986474,150.000000000
53003960200,0.606751589,-58.987261635,150,91.012738365,150
53073010410,0.569980730,-64.932909793,151.000000000,86.067090207,151.000000000
53077003003,0.466422558,-81.103771236,152.000000000,70.896228764,152.000000000
