Tract,Median Value,Difference,Franken,Ofm,Reference Line
53007960700,2.048321776,6.471018813,6.172741007,12.643759820,6.172741007
53007960400,0.227976410,-4.769167397,6.177489209,1.408321812,6.177489209
53041971200,0.940692531,-0.368742194,6.217466374,5.848724180,6.217466374
53073000101,3.715425989,16.970465714,6.249651357,23.220117071,6.249651357
53057940700,1.369821555,2.311809569,6.251148790,8.562958359,6.251148790
53025011405,0,-6.264919795,6.264919795,0,6.264919795
53045960700,0.283003428,-4.502916645,6.280248499,1.777331855,6.280248499
53057951000,0.792500074,-1.310083542,6.313657879,5.003574336,6.313657879
53077940005,0.811659676,-1.199069081,6.366502155,5.167433074,6.366502155
53007960600,1.063405406,0.404215849,6.375100719,6.779316568,6.375100719
53031950202,0.340913800,-4.210645329,6.388610970,2.177965641,6.388610970
53015000703,2.120332704,7.193350391,6.420726954,13.614077345,6.420726954
53025011403,0.098248201,-5.817499467,6.451331150,0.633831682,6.451331150
53055960103,1.603437274,3.934040938,6.519386702,10.453427640,6.519386702
53015001501,1.589240645,3.869384363,6.566730239,10.436114602,6.566730239
53021020101,0.204769105,-5.240349053,6.589720153,1.349371100,6.589720153
53065950700,0.524160153,-3.143140987,6.605459819,3.462318832,6.605459819
53065950300,0.693578640,-2.050882925,6.693015546,4.642132622,6.693015546
53017950101,0.838537348,-1.101180248,6.820030733,5.718850485,6.820030733
53011040102,1.156652276,1.086771720,6.937477999,8.024249719,6.937477999
53001950100,0,-7.000000000,7.000000000,0,7.000000000
53007960801,0.358547086,-4.526820895,7.057136691,2.530315796,7.057136691
53057952404,2.436290793,10.156943650,7.071648514,17.228592164,7.071648514
53039950101,0,-7.160269360,7.160269360,0,7.160269360
53057950801,0.624484957,-2.709291921,7.214869198,4.505577277,7.214869198
53065950900,0.143241315,-6.193400364,7.228873743,1.035473378,7.228873743
53077002202,0.100525805,-6.543157051,7.274424420,0.731267369,7.274424420
53045960402,1.645802780,4.806648166,7.442904114,12.249552280,7.442904114
53005010807,0.722213569,-2.093417138,7.536066928,5.442649790,7.536066928
53045961101,0.665526408,-2.538778937,7.590371860,5.051592923,7.590371860
53011040403,2.683678516,12.806400837,7.606203153,20.412603990,7.606203153
53047970303,0.339817242,-5.067056206,7.675232569,2.608176362,7.675232569
53005011701,0.440396463,-4.295799092,7.676504538,3.380705447,7.676504538
53011040202,1.666378337,5.163566071,7.748700372,12.912266443,7.748700372
53017950800,1.397440631,3.095783377,7.789297659,10.885081035,7.789297659
53033024100,3.055751652,16.313641174,7.935608933,24.249250107,7.935608933
53049950301,0.000278658,-7.997770736,8,0.002229264,8
53009002301,0.899931019,-0.803902548,8.033483907,7.229581359,8.033483907
53073010407,2.038335423,8.361622886,8.052911131,16.414534017,8.052911131
53011040715,1.904207622,7.298782699,8.072020766,15.370803465,8.072020766
53007961301,0.125278610,-7.100245675,8.117151079,1.016905405,8.117151079
53015001602,0.388421051,-5.000092538,8.175710666,3.175618128,8.175710666
53077003004,0.518961970,-3.951070057,8.213633453,4.262563396,8.213633453
53065941000,0,-8.386481196,8.386481196,0,8.386481196
53025011406,0.100357154,-7.613424975,8.462719409,0.849294434,8.462719409
53047970302,0.676329639,-2.746711346,8.486137975,5.739426630,8.486137975
53041971800,2.763981735,15.015307676,8.512167319,23.527474995,8.512167319
53005010701,1.773363338,6.645524562,8.593017324,15.238541885,8.593017324
53061050600,0.701201587,-2.569335011,8.598891082,6.029556071,8.598891082
53073010408,1.006926985,0.060191423,8.689411722,8.749603145,8.689411722
53037975104,0.781810545,-1.900817795,8.711776650,6.810958854,8.711776650
53051970100,0,-8.851586687,8.851586687,0,8.851586687
53063011500,0.121456006,-7.891680286,8.982680825,1.091000539,8.982680825
53057940801,0.111925359,-8.071972219,9.089294803,1.017322584,9.089294803
53041972000,0.057316558,-8.588063774,9.110230850,0.522167076,9.110230850
53009001500,0.544878295,-4.155073565,9.129587804,4.974514238,9.129587804
53007961101,1.097350789,0.889861148,9.140769784,10.030630932,9.140769784
53015002001,0.760742193,-2.227843108,9.311475068,7.083631960,9.311475068
53033031301,0.685128290,-2.969231602,9.429972608,6.460741007,9.429972608
53057952700,0.348380758,-6.216213327,9.539640530,3.323427203,9.539640530
53063010102,0.973379331,-0.257615239,9.677263963,9.419648725,9.677263963
53015980000,0.490539556,-4.964753519,9.745120695,4.780367176,9.745120695
53077940002,0.345385527,-6.435235979,9.830573942,3.395337963,9.830573942
53029971500,0.955085216,-0.443642501,9.877426951,9.433784450,9.877426951
53049950302,0,-10.000000000,10.000000000,0,10.000000000
53049950501,0.164708685,-8.352913153,10,1.647086847,10
53057952405,0.365040503,-6.357247117,10.012051390,3.654804274,10.012051390
53027940000,0.102400070,-9.043531155,10.075236035,1.031704879,10.075236035
53057950803,0.116946382,-8.910953284,10.091067066,1.180113782,10.091067066
53041970100,0.777063817,-2.268693065,10.176423734,7.907730668,10.176423734
53037975202,0.259899310,-7.546010814,10.195924583,2.649913769,10.195924583
53041971502,1.151400359,1.546392987,10.213932081,11.760325067,10.213932081
53007961001,1.348055088,3.556286667,10.217597122,13.773883789,10.217597122
53039950200,0.594492955,-4.164753051,10.270482604,6.105729553,10.270482604
53057951101,0.196915742,-8.252624126,10.276162241,2.023538115,10.276162241
53061052112,1.518037216,5.328782151,10.286485200,15.615267352,10.286485200
53061053700,0.281327127,-7.399889434,10.296603241,2.896713807,10.296603241
53031950302,1.645229296,6.654996216,10.314156932,16.969153148,10.314156932
53057951300,0.802493894,-2.039500483,10.326265487,8.286765004,10.326265487
53063013502,1.305162164,3.157112007,10.345686276,13.502798283,10.345686276
53047970700,1.701649422,7.313258906,10.422952934,17.736211840,10.422952934
53045960201,0.322182781,-7.072871515,10.434776989,3.361905474,10.434776989
53021020401,0.923558974,-0.803921311,10.516882809,9.712961498,10.516882809
53073010103,0.333851586,-7.027692777,10.549740315,3.522047538,10.549740315
53033032601,0.282228274,-7.730264797,10.769809555,3.039544758,10.769809555
53051970200,0.220632759,-8.509550173,10.918537152,2.408986978,10.918537152
53037975700,0.569181735,-4.737513831,10.996548223,6.259034392,10.996548223
53001950500,0.198230978,-8.819459239,11,2.180540761,11
53043960400,0,-11,11,0,11
53049950600,0,-11,11,0,11
53057940802,0.273388011,-8.079965886,11.120055840,3.040089954,11.120055840
53009002302,0.521158129,-5.339397794,11.150649351,5.811251557,11.150649351
53003960600,0.256138442,-8.308881822,11.169930394,2.861048572,11.169930394
53057950802,0.766094159,-2.614423628,11.177248139,8.562824510,11.177248139
53007961304,1.435878384,4.892875970,11.225323741,16.118199711,11.225323741
53057952100,0.599362883,-4.497779087,11.226566135,6.728787049,11.226566135
53041971700,0.574717572,-4.784102760,11.249236860,6.465134099,11.249236860
53065950600,0.017094771,-11.093483807,11.286422611,0.192938804,11.286422611
53047970400,0.937632673,-0.704451504,11.295201253,10.590749748,11.295201253
53031950502,1.860196665,9.770910133,11.358925851,21.129835983,11.358925851
53077001601,0.945653572,-0.619288790,11.395206816,10.775918025,11.395206816
53015001000,1.026821264,0.305988261,11.408420804,11.714409064,11.408420804
53075000700,0.108656791,-10.312338852,11.569436721,1.257097868,11.569436721
53077002104,0.100392111,-10.413360062,11.575443249,1.162083187,11.575443249
53077002006,0.729200230,-3.145438884,11.615367630,8.469928746,11.615367630
53051970500,0.575215794,-4.962857117,11.683243034,6.720385917,11.683243034
53073000807,1.370755555,4.338987076,11.703093896,16.042080972,11.703093896
53077002900,0.456393222,-6.504212829,11.964922239,5.460709410,11.964922239
53067012710,2.695942645,20.296898832,11.967915834,32.264814666,11.967915834
53009001701,0.202412248,-9.657342024,12.108187465,2.450845441,12.108187465
53057951501,1.318113451,3.871765388,12.171020678,16.042786067,12.171020678
53011040101,1.382498896,4.659279274,12.181157458,16.840436732,12.181157458
53077940008,0.214122601,-9.657039287,12.288226250,2.631186963,12.288226250
53017950102,0.101344403,-11.044292894,12.289794812,1.245501917,12.289794812
53025010600,0.317311190,-8.404829803,12.311363064,3.906533261,12.311363064
53045961300,0.440866070,-6.885013222,12.313710283,5.428697061,12.313710283
53029971301,1.283419837,3.502129239,12.356683570,15.858812808,12.356683570
53077940006,0.471700779,-6.539909441,12.379176770,5.839267329,12.379176770
53047970800,0.096991258,-11.311771013,12.526756931,1.214985918,12.526756931
53033032800,0.097303865,-11.500341715,12.739992199,1.239650484,12.739992199
53063013300,0.602708486,-5.073194950,12.769452071,7.696257120,12.769452071
53011040301,0.248153033,-9.609262378,12.780875370,3.171612992,12.780875370
53027000600,1.166129396,2.125109975,12.791896145,14.917006120,12.791896145
53015001900,0.850930514,-1.920692699,12.884546315,10.963853616,12.884546315
53033024200,0.896736712,-1.330514539,12.884681087,11.554166548,12.884681087
53063010204,0.805843731,-2.511107320,12.933434143,10.422326824,12.933434143
53027000800,0.684307039,-4.123847975,13.062844217,8.938996242,13.062844217
53021020201,0.186704251,-10.698726126,13.154779357,2.456053232,13.154779357
53041970600,1.983858351,12.960524768,13.173161309,26.133686077,13.173161309
53007960502,0.186540171,-10.723261551,13.182287770,2.459026218,13.182287770
53057952401,1.317495249,4.189830501,13.196514004,17.386344504,13.196514004
53007960804,1.917138800,12.131397391,13.227438849,25.358836240,13.227438849
53031950400,1.155509510,2.061184172,13.254393093,15.315577265,13.254393093
53057940201,1.592263405,7.871172300,13.289985895,21.161158195,13.289985895
53015000901,1.259223530,3.454391525,13.325918089,16.780309614,13.325918089
53057940500,1.904698655,12.060492281,13.330949715,25.391441996,13.330949715
53061052105,0.791589439,-2.782540989,13.351247533,10.568706544,13.351247533
53047971000,0.533660146,-6.254546509,13.411992263,7.157445754,13.411992263
53045960403,0.753932271,-3.308739559,13.446458722,10.137719164,13.446458722
53015001700,0.959446596,-0.545957978,13.462691762,12.916733784,13.462691762
53057951502,2.040441025,14.022977461,13.477916691,27.500894152,13.477916691
53077001701,1.553740629,7.476840374,13.502423311,20.979263685,13.502423311
53073010201,0.947767565,-0.710692807,13.606350351,12.895657544,13.606350351
53011040409,1.939252473,12.827049903,13.656658110,26.483708013,13.656658110
53063010201,0.181056072,-11.200439889,13.676687136,2.476247247,13.676687136
53077000402,1.625940510,8.579339775,13.706318151,22.285657926,13.706318151
53053072409,0.849615114,-2.067203423,13.746084968,11.678881546,13.746084968
53029971800,0.719225840,-3.898622056,13.885259419,9.986637363,13.885259419
53049950200,0.346602639,-9.147563049,14,4.852436951,14
53077002004,0.126831192,-12.284391056,14.068747007,1.784355951,14.068747007
53009002002,0.198615543,-11.336173665,14.145736872,2.809563207,14.145736872
53041971900,0.567614250,-6.127128394,14.170514166,8.043385771,14.170514166
53057940402,0.410005877,-8.363984750,14.176386546,5.812401797,14.176386546
53035092803,2.702605590,24.173411630,14.197892787,38.371304417,14.197892787
53033024904,0.805780506,-2.761609012,14.219010462,11.457401450,14.219010462
53027001601,1.303114589,4.326746124,14.274291896,18.601038021,14.274291896
53027000501,0.285526210,-10.398797817,14.554484658,4.155686840,14.554484658
53075000800,0.527864699,-6.890388494,14.594097247,7.703708753,14.594097247
53015000801,2.125049462,16.440077752,14.612759974,31.052837726,14.612759974
53073940002,1.160650020,2.354209115,14.654272125,17.008481239,14.654272125
53027000202,0.355347137,-9.499309899,14.735542880,5.236232980,14.735542880
53035091001,0.924506564,-1.112704341,14.739087317,13.626382976,14.739087317
53075000900,0.130743044,-12.891840998,14.830874695,1.939033698,14.830874695
53009001902,0.331084281,-10.110749852,15.115132693,5.004382842,15.115132693
53009001400,1.562070346,8.561432666,15.231959345,23.793392011,15.231959345
53057940301,0.279026168,-10.989656048,15.242794614,4.253138566,15.242794614
53005011802,0.061874504,-14.338254551,15.283940807,0.945686256,15.283940807
53075001000,0.395806555,-9.342092890,15.462089118,6.119996227,15.462089118
53077001902,0.503138457,-7.762687312,15.623441635,7.860754323,15.623441635
53011040808,1.629671865,9.851650879,15.645690135,25.497341014,15.645690135
53027000401,0.012163293,-15.482164188,15.672797010,0.190632822,15.672797010
53063010303,0.939415962,-0.950997236,15.697158362,14.746161126,15.697158362
53065950102,0.392543422,-9.538020460,15.701567501,6.163547041,15.701567501
53011040305,1.701008833,11.065563466,15.785198333,26.850761799,15.785198333
53045961000,0.652239315,-5.528168010,15.896472052,10.368304042,15.896472052
53003960400,0.759459081,-3.828652409,15.916844548,12.088192139,15.916844548
